id,artists,title,mix,label,genres,main_key,confidence,time1,change1,time2,change2,comments
1038248,"Geck-O, Sinith",Full Force,Full Mix,2 Side Records,Hard Dance,D# minor,2,,,,,
1051007,D-Flected,Sombre,Original Mix,Actuate Recordings,Trance,G# minor,2,,,,,
1054705,"S-Range, Atomic Pulse",Yellow Base,Atomic Pulse Remix,Parabola Music,Psy-Trance,E minor | E major,2,,,,,There is some punctual appearance of G# (E major). Modally ambiguous.
1056047,"Leroy Hanghofer, Chloe",Bathroomboogie,Chloe Remix,Gomma,Tech House,F# minor,2,,,,,
1059355,Barbara Lahr,Pretty Bird,Original Mix,Audio Lotion Recordings,Electronica / Downtempo,C# major,2,,,,,
1060028,"Miltos T, Medway",Apollo,Medway Remix,Undermine Records,Progressive House,B minor,2,,,,,
1067950,Patrique,Ubuntu,Original Mix,DP-6 Records,Minimal,D major,2,,,,,
1072514,Luciano Pardini,Primata,Original Mix,Celebration,Progressive House,D major,2,,,,,
1077935,Emotion Code,Dark Age,Original Mix,Quebolarecords,Breaks,G# major,2,,,,,
1093726,"D-Lux, Jonez, Bangboy",Wahaha,Bangboy Booty Remix,Hammer Tracks,Hard Dance,C# minor,2,,,,,
1096228,Robot Needs Oil,Analog Girl In A Digital World,Original Mix,Definitive Recordings,Tech House,D minor,2,,,,,
1115626,"DJ U-Cef, DJ Fays",Starlight,DJ Fays Remix,Tronic B7 Records,Progressive House,G major,2,,,,,
1127447,Code 3,Living Proof,Original Mix,Exit Records,Drum & Bass,X,0,,,,,
1144674,"Robbie Rivera, Norm, Jochen Pash",Escape,Jochen Pash & Norm Remix,Le Bien Et Le Mal Recordings,Electro House,G minor | Bb major,2,,,,,Confusion with A# major is possible. Bimodal.
1147737,TD,Mercury,Original Mix,Carbon Based,Drum & Bass,C minor,2,,,,,
1152124,"Gabriel & Castellon, Groovenatics",Afrodisium,Groovenatics Remix,Groovemasters,House,G minor,2,,,,,
5799274,itzaia,Too Late,Original Mix,Minimal Factory Records,Minimal,F minor,1,01:16:00 AM,E minor,,,Key changes.
1156133,Roberto Auser,Caravan,Original Mix,Bear Funk,Electronica / Downtempo,E minor,2,,,,,
1163534,Nate Mars,Higher To The Bass,Original Mix,Blipswitch Digital,Dubstep,D minor,2,,,,,
1164250,"Gil Montiel, ARA",Loopita,ARA Soundsystem Mix,Para Disco,Tech House,B minor phrygian,2,,,,,Second degree is lowered
1164433,"Don Goliath, Clone A Side",Dubbing Down Babylon,Remixed By Clone A Side,Dubstep Division,Dubstep,C# minor,2,,,,,
1167965,"D-Rashid, Oliver Twizt",One Dos Tres Quattro (Official LatinVillage Theme),Original Mix,Franchise Recordings,Electro House,F minor,2,,,,,
1177887,Kym Ayres,Killer,Original Mix,Masif,Hard Dance,A# minor,2,,,,,
1179938,"Felix Bernhardt, Tholli, Wodz",Ocean Drive (Digital Only),Tholli & Wodz Remix,Microtonal Records,Tech House,X,0,,,,,
1185017,"Deekline, JFB",Party Party feat. Top Cat,JFB Mix,Rat Records UK,Dubstep,G major,2,,,,,
1187324,"Mr. B, Cragga",Little Acid People,Cragga Remix,Rogue Industries,Dubstep,D minor,2,,,,,
1190182,Sweird,Techno Weird,Original Mix,Dance N Dust,Trance,B minor,2,,,,,
1190980,"Andrew Spencer, The Vamprockerz",Zombie 2k10,Andre Picar Remix Edit,Mental Madness Records,Hard Dance,E minor,2,,,,,
1194397,"Riffish, Jaxfeed, Nils Noa",Agbekor,Nils Noa Vocal Remix,Digital Noise Records,Tech House,C# major,2,,,,,
1194512,XSI,Moving Up,Original Mix,Phantasm Records,Psy-Trance,A minor,2,,,,,
1196189,"JP & Jukesy, Ilogik, Paul Janes",Nowhere To Hide,Ilogik & Paul Janes Remix,Deprivation,Hard Dance,G minor,2,,,,,
1205438,Contract Killers,Therapy,Original Mix,BOD Recordings,Drum & Bass,E minor,2,,,,,
1237554,Ulterior Motive,Glued,Original Mix,Subtitles Music (UK),Drum & Bass,E minor,1,,,,,
1240548,Airwave,When Things Go Wrong,Original Mix,Bonzai Classics,Trance,F# minor,2,,,,,
1243107,"Philtronic, Randee, DJ Sammer",Your Love Is For Me,DJ Sammer Radio Remix,Planeta Mix Records,Hard Dance,B minor,2,,,,,
1258142,"Brooklyn Bounce, DJ Space Raven","Bass, Beats & Melody Reloaded!",DJ Space Raven Remix,Mental Madness Records,Trance,C# minor,2,,,,,
1261783,Mark Krupp,Belong With Me,Original Mix,Bass Machine,Hard Dance,C# major,2,,,,,
1262462,Soul Cube,Phantom Menace,Original Mix,Quebolarecords,Drum & Bass,C minor phrygian,1,,,,,The 2nd degree of the scale appears lowered frequently
1267809,Nobody,Hip$ters,Original Mix,Alpha Pup,Electronica / Downtempo,A major,2,,,,,
1269910,Hybris,Raindance,Original Mix,Critical Presents - Modulations,Drum & Bass,X,0,,,,,
1270235,"Aquazoo Project, Izaiah",When The Sun Goes Down,iZaiah Remix,Tharsis Records,Breaks,G# minor,2,,,,,
1274431,Hartmut Kiss,Pictures of a gone World,Original Mix,Definition Records,Progressive House,E minor,2,,,,,
1276072,Excessive Force,To Death,Original Mix,Metropolis Records,Electronica / Downtempo,F# major,2,,,,,
1277819,Kavahjava,Aslow,Original Mix,Polena Records,Psy-Trance,D minor,2,,,,,
1287738,D'ubserver,Mumuksutvam,Original Mix,TerraLogica Recordings,Breaks,C minor,2,,,,,"Confusion with F minor is possible, and there are fragments in C major too"
1288533,Nick & Erina Z,In Da Slammer,Original Mix,In Da Jungle Recordings,Drum & Bass,G minor,2,,,,,
1290620,"Ghislain Poirier, Modeselektor",Blazin feat. Face-T,Modeselektor Remix,Ninja Tune,Electronica / Downtempo,C# minor,1,,,,,
1290631,Fink,Pretty Little Thing,Original Mix,Ninja Tune,Electronica / Downtempo,E minor,2,,,,,
1290726,Boduf Songs,They Get On Slowly,Original Mix,Kranky,Electronica / Downtempo,B major phrygian-major,2,,,,,Second degree is lowered
1298557,Randy Katana,You & I,Original Mix,SPINNIN' RECORDS,Trance,C# major,2,,,,,
1298600,Lunarsea,The Woodhouse,Original Mix,Red Robot Records,Electronica / Downtempo,D# minor,2,,,,,
1312884,Mindblast,This Is Our Summer feat. AcoB,Original Mix,Tunnel Records,Hard Dance,A minor,2,,,,,
1320423,"Jon Kwest, Xphouriah, Shugadadde",Raw Core,Xphouriah & Shugadadde Remix,Tharsis Records,Dubstep,E minor,2,,,,,
1320553,Carl Nicholson,All Aboard,Original Mix,Tidy Trax,Hard Dance,D# minor,2,,,,,Confusion with A# minor is possible
1321948,Elektrikall,Ilogical Theory,Original Mix,Naked Lunch,Techno,X,0,,,,,
1334754,Sicflow,Major Game,Original Mix,BCD Music Group,Hip-Hop / R&B,A# minor,2,,,,,
1336593,"Toby Sky, Phunkless",Disco Disco,Phunkless Remix,Attention.Inc Music,Electro House,A# minor,2,,,,,
1338256,Kenjo,Night View,Original Mix,RouteR,Hip-Hop / R&B,D major,2,,,,,
1340461,Audios3x,Spring,Original Mix,Adx Records,Psy-Trance,C minor,2,,,,,
1342043,Klubfiller,Fuck Your System,Original Mix,Defiance Recordings,Hard Dance,E major,2,,,,,
1350891,Luvraw & BTB,Nobody,Original Mix,Ultra-Vybe,Hip-Hop / R&B,A# minor,2,,,,,
1352419,"Jeronimo, Dragmatic",Funky Love,Dragmatic Remix,S2G Productions,Progressive House,D# minor,2,,,,,
1362355,Broady Champs,Hard!!!!!!!!!,Original Mix,Day By Day Entertainment,Hip-Hop / R&B,C# minor,2,,,,,
297271,"Quantum, Kaviguitars",Slicer,Original Mix,Planet B.E.N. Records,Psy-Trance,G# major,1,01:22:00 AM,E major,,,Key changes.
1367983,Sector D,Chain Reaction,Original Mix,GOA Records,Psy-Trance,E minor,2,,,,,
1372384,"Oso, Kid Of Darkroom Familia",Living Dead,Original Mix,Brown Power Records,Hip-Hop / R&B,D minor,2,,,,,
1388341,Tekfro,Keep Bouncin',Dub Mix,Communique Records,Dubstep,A minor,2,,,,,
297534,Goldfish Und Der Dulz,Closer,Original Mix,Boxer Recordings,Techno,F minor,1,12:31:00 AM,D# minor,,,"F minor is few identifiable until 0:30… from 0:31 until end key seems to be D# minor more clearly than before with F minor, but not really clear actually. Key changes."
1389968,"Cecile, Jr. Blender",Talk Talk,Jr. Blender Remix,Kingstone Records,Progressive House,D# minor,2,,,,,
1393305,Zoom,Five To Eleven,Original Mix,Esprit Records,Dubstep,D minor,1,,,,,
1397802,Taco & Da Mofos,Miracle Whip,Original Mix,X-Ray Records,Hip-Hop / R&B,C major,2,,,,,
1398692,"Phantom Lord, xul",Stay Puft,XUL Mix,Jobseekers,Breaks,C minor,2,,,,,
1402876,Havoc,Balling Out,Original Mix,Nature Sounds,Hip-Hop / R&B,A# minor,2,,,,,
1410568,R&B Soul Superstars,Chain Of Fools,Singalong Version,Big Eye Music,Hip-Hop / R&B,C# minor,2,,,,,
1410588,R&B Soul Superstars,A Rose Is Still A Rose,Singalong Version,Big Eye Music,Hip-Hop / R&B,B major,2,,,,,
1413180,Wreckshop Records,"Strive 4 Pride feat. Ace, 5 Deuce & Lil' Mike",Original Mix,Wreckshop,Hip-Hop / R&B,C# minor,2,,,,,
1416128,"B1tcrunch3r, Hellfire Machina",Molecular Assembler,Hellfire Machina Remix,Gamma Audio,Dubstep,F# major,2,,,,,Major scale with 6th degree lowered
1426839,"Die, Interface, William Cartwright, Netsky",Bright Lights feat. William Cartwright,Netsky Remix,Toolroom,Drum & Bass,A# minor,2,,,,,
1428584,"Sniper, Afrob, Absolute High",Ganja Smoke,Original Mix,Liquor Music,Hip-Hop / R&B,F major,2,,,,,
1429124,"Fresh Foolish, Super Pixel!",Fidgerator feat. A Girl & A Gun,Super Pixel! Remix,Woot Records,Electro House,D minor,1,,,,,
1435514,Marco Resmann,Diary No. 1,Continuous DJ Mix,Upon You Records,Tech House,X,0,,,,,
1439221,"Jose M., TacoMan",Piruetas De Cama,Original Mix,Attary Records,Tech House,C# minor,2,,,,,
1439992,Jeff Haze,Touching,Original Mix,Midwest Hustle Music,House,X,0,,,,,
1441223,Lil Ric,In My Throwback,Original Mix,SoSouth,Hip-Hop / R&B,F# minor,2,,,,,
1446413,DJ Magnit,White Island,Fast Mix,Guerilla Recordings,Deep House,D# minor,2,,,,,
4251163,Hiroki Esashika,Eve,Original Mix,Absolut Freak Records,Minimal,G minor,2,,D minor,,,"Begining of track key is G minor but it is only a very short fragment, then key is D minor. Key changes."
1453434,"Jammer, J Da Flex",Knucklin',Original Mix,Ministry of Sound (UK),Dubstep,E major,2,,,,,
1454669,"Oceanic, Armin Zamani",Aryan,Armin Zamani Dark Remix,Trance All-Stars Records,Trance,A# minor,2,,,,,
1456345,R.E.D.,Discodelic,Original Mix,Banging Grooves Records,House,G# major,2,,,,,
1460099,"Paul Edge, Le Grand Gazou",Super Fantastic Easy Sex,Le Grand Gazou X-Rated Sex Mix,Psychedelic Dance Music,Techno,D# minor,2,,,,,
1461499,Soul Conspiracy,Geezer,Original Mix,Blackbird,Tech House,X,0,,,,,
1472760,"Malibu, Bashiyra, DJ Lynx",Star,Original Mix,Blackout Music,Drum & Bass,E minor,2,,,,,
1474885,Telepatic,Alcion,Original Mix,Solar Tech Records,Psy-Trance,D major,2,,,,,
1478848,Lego Boy,Life In Space,Original Mix,Kraak Records,Electronica / Downtempo,C minor,2,,,,,
1492875,Rockstah,Nerdrevolution,Original Mix,YouTunez,Hip-Hop / R&B,C minor,2,,,,,
1493674,"Datarock, Holy Ghost!",The Pretender,Holy Ghost Remix,Nettwerk,Electronica / Downtempo,B minor,2,,,,,
1497713,DJ Fait,I'm Ok,Original Mix,Active Sense Recordings,Hard Dance,D major,2,,,,,
1507482,PNC,Who Betta Than This,Album Version,WM New Zealand,Hip-Hop / R&B,G# minor,2,,,,,
1541713,i-zaq,Joker,Original Mix,Wakyo Records,Psy-Trance,X,0,,,,,
1544667,Smoof,Deja Vu,Nina Divorcé Remix,Zaubermilch Records,Minimal,F minor,2,,,,,
1545117,Mando Soria,Mictlan,Original Mix,Irresistible Music,Minimal,D minor,2,,,,,
1556952,"Andrea Frisina, Antoni Bios",Maquinista,Antoni Bios Remix,Flat Belly Recordings,Techno,D# minor,0,,,,,
1558123,Joseph Petrin,Skank,Original Mix,Prozac Records,Minimal,A major,2,,,,,
1569491,Flunk,See Through You,Original Mix,Beatservice,Electronica / Downtempo,F minor,2,,,,,
1579295,Phaeleh,Iscabe Piano,Original Mix,Urban Scrumping,Dubstep,C minor,2,,,,,
1581325,"Amanii, Sun Kidz",Hurry Up,Sun Kidz Extended,Titty Twister,Hard Dance,G# major,2,,,,,
1586496,"Monica X, Soraya Naoyin",The Spanish Girl On Top,Radio Edit,Sex In The House Digital,Progressive House,G# minor | B major,2,,,,,Confusion with B major is possible. Bimodal.
1587110,Atomik Tags,Roman Pirates,Original Mix,dbox Records,Drum & Bass,C minor,1,,,,,
1587211,Aconit,Inhuman Future,Original Mix,Suspect Device Productions,Drum & Bass,X,0,,,,,
1595063,Anvil Theory,Sometimes,Club Remix Edit,Active Sense Recordings,Hard Dance,C major,2,,,,,
1598083,Aimee B,Kadabra,Original Mix,D.Max Recordings,Trance,C# major,2,,,,,
1599632,Bart Claessen,Elf,Original Mix Edit,Armada Music Bundles,Trance,C# minor,2,,,,,
1607693,"Ivory, Excision, Datsik",Hand Grenade,Datsik & Excision Remix,New State Music,Dubstep,F minor,2,,,,,
1609519,Rakoon,Joy Of Creation,Original Mix,Quebolarecords,Dubstep,D# minor,1,,,,,
1612997,J. Mirgi,Rapeando,Original Mix,JMG Label,Tech House,E minor,2,,,,,
1613669,"Pinky38, The Sidechain Twins",Bonnie And CLyde,Original Mix,Planet Break Records,Electro House,E minor | E major,1,,,,,"Mode is unclear, 50% between major and minor. Modally ambiguous."
1622037,Transcend,Transcending The Concept,Original Mix,ClubSound,Hard Dance,A major,2,,,,,
3928779,"Martine, Mysteria",Neverending Story,Frankfurt's Progressive Techno Remix,Capp Records Inc.,Trance,B minor,2,12:54:00 AM,D major,,,"From 0:00 to 0:51 key is B minor; from 0:54 to 2:00 key is D major, with a short modulation to F major between 1:08 and 1:20. Key changes."
1627499,Oliver Gil,Kaleido,Original Mix,Bedroom Muzik,Deep House,D# minor,2,,,,,
1642729,Ted Dettman,Together,Original Mix,FHD Records,Minimal,C minor,2,,,,,
1647165,Dream Dance Alliance,Snowflakes,Extended Mix,7th Sense Records,Hard Dance,D major,2,,,,,
1648142,Infected Mushroom,Ration Shmatio,Original Mix,PMI Digital,Psy-Trance,A# minor,2,,,,,
1660225,Marian Deckman,iFlash,Original Mix,Trident Music,Electro House,G minor,2,,,,,
1662838,AudioFun,Sensor,Original Mix,Downright,Electro House,B minor,2,,,,,
1669212,Fernando Farinha,Descrenca,Original Mix,Honest Jons Records,Electronica / Downtempo,D minor,2,,,,,
1673356,"Meighan Nealon, Chephren Blake",Year After  (feat. Meighan Nealon),Alex Frolov Remix,Lyon Echo Records,Trance,D major,2,,,,,
1681314,"Alex Moran, LHK",By Way Of B,Original Mix,3am Recordings,Deep House,F minor,2,,,,,
1691194,"DJ Hecan, Lars Moston",Diskotekk,Lars Moston Remix,Television Rocks,Tech House,G# major,2,,,,,
1693189,Via Axis,the beyond within,Original Mix,Ovnimoon Records,Psy-Trance,A minor,2,,,,,
1694550,Feedback,Endless Flight,Original Mix,TCD Recordings,Trance,A# minor,2,,,,,
1716212,"Diddy, Burger Queens",Give Me Love,Burger Queen Babushka Mix,EMI UK,Hard Dance,B minor,2,,,,,
1740306,"Andrea Fissore, Dirty Deal",Kids On The Road,Dirty Deal Day Remix,VIM Records,Tech House,Ab major | F minor,1,,,,,Mode is not clear between major and minor. Bimodal.
1740984,Akvo,Changeling,Original Mix,Kote Records,Deep House,C minor,2,,,,,
1743700,"Alex Kidd, Kidd Kaos, Klonez",Toms Diner,Klonez Remix,Ministry of Sound (UK),Hard Dance,F# minor,2,,,,,
1746583,Nowak,See The Future Inside,Radio Edit,Planeta Mix Records,Hard Dance,C# minor | E major,2,,,,,Key can also be perceived as E major. Bimodal.
1746628,"Carlton D, Micky B",House Dance,Original Mix,Sa Trincha Recordings,Deep House,C# major,2,,,,,
1758017,Nimbaso,Il soldino,Original Mix,MC Harmony,Hip-Hop / R&B,G minor,2,,,,,
1758691,Deeplook,Save The Children,Original Mix,Geomagnetic,Psy-Trance,D major,2,,,,,
1759353,Odd Sequence,Hypnotic,Original Mix,Uxmal Records,Psy-Trance,F# minor,2,,,,,
1762014,"Gymmy J, Spiros Kaloumenos",Saw,Spiros Kaloumenos Remix,The Zone Records,Techno,Bb other,1,,,,,Mode is unknown. Other.
1777396,Munchi,Murda Sound VIP,Original Mix,T & A Records,Electro House,X,0,,,,,
1781925,Enea DJ,Seduce Me,Original Mix,Officina Sonora,Deep House,B minor,2,,,,,
1783835,Miss Destiny,Right Here Waiting feat. DJ Fait,Destiny Mix,Active Sense Recordings,Hard Dance,C# major,2,,,,,
1789849,"One Nil, Sir Nenis",Washing Machine,Sir Nenis Edit,Top Billin,Breaks,C minor,2,,,,,
1795965,Calvertron,Like Dis,Original Mix,Upland,Electro House,C major,2,,,,,
1797450,"Zyce, Flegma",Something Beneath,Original Mix,TesseracTstudio,Psy-Trance,F# minor,2,,,,,
1807862,"Dyno, Marco Dassi",Cruda,Marco Dassi Zurich Remix,Mantra Vibes,Tech House,X,0,,,,,
1810291,Cosma (R.I.P),Floppy,Original Mix,HOMmega Productions,Psy-Trance,C minor,2,,,,,
1848401,Signal Deluxe,Harmonography,Original Mix,Sultry Vibes,Breaks,C minor,2,,,,,
1854407,"The Clubjock, DJ Peter G",Play The Game,Basic Melody Mix,Cloud 9 Dance,House,B other,1,,,,,Mode is unknown. Other.
1857841,Luap,Taiko Tympani,Original Mix,DigitalFrequenz Records,Psy-Trance,F# major,2,,,,,
1860990,One Project DJ,Glassss,Original Mix,G Records,Progressive House,G# minor,2,,,,,
5493430,Verslo Rizikos Rezervas,Vilniaus Miesto Garbe,Original Mix,Bordello A Parigi,Electronica / Downtempo,A minor,2,12:57:00 AM,D major,01:40:00 AM,A minor,Key changes.
1879911,Michel Lauriola,Sabretooth,Original Mix,KSL Recordings,Techno,G# minor,2,,,,,
1881646,Boys Noize,Volta 82,Original Mix,Boysnoize Records,Electro House,D major phrygian-major,2,,,,,Second degree is lowered
1883395,Mind Killa,Open Aggression,Original Mix,Section 8,Drum & Bass,C major,1,,,,,
1893472,Alison Klitty,Pressurize,Original Mix,Intrinsic Recordings,House,C# minor,1,,,,,"Not enough harmonic sounds in track, key is weakly perceived as C# minor"
1895483,"Ryuichi Sakamoto, Alva Noto",Pionier IOO,Original Mix,Raster-Noton,Electronica / Downtempo,D# minor,2,,,,,
1896153,DoubKore,Never Forever,Original Mix,Killing Machine Records,Minimal,C minor,2,,,,,
1905079,"Starsystem, Simon Faz",The Vibes,Simon Faz Ibiza Dub Mix,Prismatikone Records,House,D# minor,2,,,,,
1918063,"Andy Whitby, Technikal",Rumble,Original Mix,AWsum,Hard Dance,G major,2,,,,,
1918338,Elektro-Punk,Restless Leg Syndrome,Original Mix,Clock Form Records,Psy-Trance,E major,2,,,,,
1926319,Future Hitmakers,How Low,A Tribute to Ludacris,Big Eye Music,Hip-Hop / R&B,C# minor,2,,,,,
1926377,Future Hitmakers,Kiss Me Thru The Phone,A Tribute to Soulja Boy Tell 'Em,Big Eye Music,Hip-Hop / R&B,B minor,2,,,,,
1934576,"Diablik, Fanatka",I'm A Bitch,Original Mix,Traffic Records,Hard Dance,C# minor,2,,,,,
1958231,Sun Nido,Corn Bread,Beans Breaks Mix,Strange World,Breaks,C# minor,2,,,,,
1958760,Chilled C'Quence,Levels of Rythms,Original Mix,Spectral Records,Psy-Trance,F# major,2,,,,,
1971434,"Colin Sales, S.U.Z.Y, Vertical Smile",C'est La Vie,Vertical Smile Remix,Universe Media,House,A# major,2,,,,,
1974069,"Cosmic Revenge, Beat Connection",Memories,Beat Connection Remix,Car Crash Set,Electronica / Downtempo,E major,2,,,,,
1980637,Disorder,Peace N Harmonic,Original Mix,Grasshopper Records,Psy-Trance,D minor,2,,,,,
1981132,"Armin van Buuren, Ferry Corsten, Orjan Nilsen",Minack,Orjan Nilsen SuperChunk Remix,Armada Music Bundles,Trance,D major,2,,,,,
1622038,Kickin Devil,Candyman,Jump Mix Radio Edit,ClubSound,Hard Dance,A minor,2,12:20:00 AM,C# minor,01:28:00 AM,A minor,Key changes.
1989603,Takeydo,29state,Original Mix,Electro Superstar,Electro House,A# minor,2,,,,,
2003951,Frangellico,Bianca,Original Mix,Mestiza Records,Progressive House,E minor,2,,,,,
2016942,Area,All About Money,Original Mix,Projekt,Electronica / Downtempo,A# major,2,,,,,
2017315,The Arms of Someone New,Uptown,Original Mix,Projekt,Electronica / Downtempo,D major,2,,,,,
2019112,Rysh Paprota,I'll Float For Now,Original Mix,Vise Versa Music,Progressive House,G# major,2,,,,,
2022073,Self Evident,The Celebration,Original Mix,Crude Records,Dubstep,C# minor,2,,,,,
2022519,Deliriant,One Sound Fits All,Original Mix,Nexus Media,Psy-Trance,F# minor,2,,,,,
2024668,Sek,Feelin House,Original Mix,Apparel Music,Tech House,X,0,,,,,
4262086,Jon Game,Knobbin' Up (ft. U.M.B.R.O),Original Mix,Another Chance Records,Dubstep,E minor,2,,C# minor,,,Key modulates to C# minor. Key changes.
2046030,"Moby, Sei A",Lie Down In Darkness,Sei A Remix,Little Idiot,Electronica / Downtempo,D major,2,,,,,
2047805,"The Noble Six, TwoThirds",Forbidden Kingdom,TwoThirds Remix,"Dirt, Lies & Audio Black",Drum & Bass,B major,2,,,,,
2049030,Wolfgang Voigt,Frieden,Original Mix,Kompakt,Techno,C# major | A# minor,2,,,,,Confusion with A# minor is possible. Bimodal.
2061659,Huseyin Balci,Nice To Meet U,Svetlio Remix,Hero In My Hood,Minimal,F minor | F major,1,,,,,Minor or major mode distinction is not clear. Modally ambiguous.
2062542,Natalino Nunes,Praia,Original Mix,Jays Records,Minimal,F minor | F major,1,,,,,Major or minor mode distinction is not clear. Modally ambiguous.
2068812,"Ran, Osher",Pump,Original Mix,Blue Tunes Records,Psy-Trance,F minor,2,,,,,
2076953,Dom & Roland,Electric Smile,Original Mix,Dom & Roland Productions,Drum & Bass,C# major,1,,,,,
2090586,"Kuana, Kouncilhouse",Steppin',Kouncilhouse Remix,Atomic Zoo Recordings,Drum & Bass,E major,2,,,,,
1868905,Tayce,Ghost House,Original Mix,Intrinsic Recordings,Drum & Bass,C major,1,,C minor,,,"Begining of the track key is C major, then to the end it becomes C minor. Key changes."
2422478,"Psidream, Pacific",Tank,Original Mix,Citrus Recordings,Drum & Bass,G# major,2,,,,,
2423336,"Syndaesia, Hulk",Bukkake,Hulk Remix,Code of Arms,Dubstep,F minor,2,,,,,Indian mode
2425817,"Mainer, SVY",More Than Ever,SVY Remix,iVAV Recordings,Minimal,F# minor,2,,,,,
2426699,DJ Chris,Sax Groove,Original Mix,Baccara Music,Deep House,C minor,2,,,,,
2435069,"Tube Tonic, Kimura, Nicolas Perrottey",Without You,DJ Space Raven Remix Edit,Hard Dance Nation,Electronica / Downtempo,C# major,2,,,,,
2446138,"Lucas, Reign",Reign,Original Mix,LW Recordings,Dubstep,C# minor | E major,2,,,,,Bimodal.
2664585,"Mirrors, Radioactive Man",Ways To An End,Radioactive Man Instrumental,Skint Records,Breaks,G major,2,,,,,
2678362,"Mondo, Pamela Falcon, Tobias Kremer",Rock A Little Bit feat. Pamela Falcon,Tobias Kremer Remix,Kill For This Records,Electronica / Downtempo,A# major,2,,,,,
2702217,Jaunty Beatz,Invader From Outer Space,Special Long Version,Quebolarecords,Drum & Bass,G# major,2,,,,,
2706210,"Piemont, Andhim",Purist,Andhim Remix,plumbum,Tech House,C# major,2,,,,,
2706938,Phantom,Classical Mode,Original Mix,Speedsound,Psy-Trance,B major,2,,,,,
2707024,Ronin,Face Death,Original Mix,Pure Alternation,Drum & Bass,D# minor,2,,,,,
2721806,"Kaskade, Rebecca, Fiona",Turn It Down feat. Rebecca feat. Fiona,Extended Mix,Ultra,Big Room,G# major,2,,,,,
2741616,Black Motion,Mumi Wango feat. Soulflow,Motion Drum,NuLu Music,Deep House,G minor,2,,,,,
2754261,"Love Assassins, Joy N Pain",Just Fine,Joy n Pain Remix,Big In Ibiza,Breaks,G major,2,,,,,
2763714,Pawn,Click Track Heart,Original Mix,SMOG,Dubstep,A minor,2,,,,,
2997186,Future Hip Hop Hitmakers,Kiss Me Thru The Phone,Original Mix,Big Eye Music,Hip-Hop / R&B,B minor,2,,,,,
3010576,Sky'high,Look At Me Now,Clean Edit,Xelon Entertainment,Hip-Hop / R&B,F minor,2,,,,,
3011454,DJ Melo,Corrosion,Moombahton Original Mix,Think 2wice,Breaks,C minor,2,,,,,"Instrumental parts are in C minor, vocal choral parts are in C major. Perhaps F ish instead of C maj"
3014691,Kevin Dee!,The Sun Always Shines,Extended Mix,Gaathy Recordings,Electro House,B major,2,,,,,
3014758,"Ramon, Miguel Valbuena, DJ Pinas",Búscame Feat. Layla,Original Extended Version,Gaathy Recordings,Hard Dance,F# major,2,,,,,
3018901,Team Radio,Clouday,Original Mix,Speedsound,Psy-Trance,G minor,2,,,,,
3020003,Daniel Loubscher,Follow Me,Original Mix,Trance Gold Records,Trance,G# minor,2,,,,,
3023456,"Bones, B. Brain",Insomnia,Original Mix,Apuruami Records,Psy-Trance,unknown,0,,,,,Fragments with no key
3638458,Brain Rock,Bang,Dubstep Vocal Mix,Clone 2.1 Records,Dubstep,F major | D minor,2,01:08:00 AM,C minor,,,"Polimodal, key changes, bimodal."
3028271,Alex Long,Clip Clap And Audiomat,Original Mix,HFDR,Tech House,C# major,2,,,,,
3028806,NorTheq,Tiger,Original Mix,Green Alien Records,Minimal,G minor,2,,,,,
3034770,"Dreads Crontrol, Sparrow",Mr. Black,Sparrow Remix,Speedsound,Psy-Trance,C# minor,2,,,,,
3044568,"Submatic, Albert Tempel",Think About feat. Albert Tempel,Original Mix,Soundtrax Records,Drum & Bass,G minor,2,,,,,
3052009,Radioinactive,Mud,Original Mix,Mush Records,Hip-Hop / R&B,C# major,2,,,,,
3062618,Edivads,Jackpot,Original Mix,Fish Rec,Minimal,C minor,2,,,,,
984534,"Nappy Riddem, Quincy Jointz",Rastar,Quincy Jointz Instrumental,Fort Knox Recordings,Breaks,F minor,2,01:00:00 AM,C major,01:30:00 AM,F minor,intermission in C. Key changes.
3078576,Douglas Palmer,Electronic,Sunset Mix Edit,Mental Madness Records,House,D minor,2,,,,,
3086101,"Space Tribe, Laughing Buddha",One Drop,Original,Space Tribe Music,Psy-Trance,G minor,2,,,,,
3093686,Ferry Corsten,Freefalling,Album Version,Flashover Recordings,Trance,C major,2,,,,,
3095574,"Soul Puncherz, Dirty Biz",Show Shocka,Original Mix,Crush Works Recordings,Breaks,D minor,2,,,,,
3098555,ESD,Dynimaze me!,Original Mix,WarpBrain Records,Psy-Trance,G minor,2,,,,,
5243836,Herr von Grau,Gedichte und Genozide,Original Mix,Timezone,Hip-Hop / R&B,A# minor,1,,B minor,,,"First half of track key is A# minor, second half of track key is B minor. Key changes."
3116337,Speh,Reaching You,Original Mix,Soul Deep Recordings,Drum & Bass,F major | D minor,1,,,,,Difficult to differentiate between relatives. Bimodal (am - dm).
3122906,Solarix,Fragility,Original Mix,Synergetic Records,Psy-Trance,C# minor | C# major,2,,,,,Mode is alternated within track. Modally ambiguous.
3124420,"Marco Del Horno, DJ Swerve","Just Rewind feat. Blacks, Lady Chann",Original Mix,Black Butter Records,Hip-Hop / R&B,C minor,1,,,,,
3124687,Pierpaolo Effe,Banlieues,Original Mix,Jean Records,Electronica / Downtempo,C minor,1,,,,,
